25,1927712573,1000000025,MAY 2 KIM DI DONG BROTHER T-8450C-003 W/MOTOR HENZ-03-8420,1,J7Z24404,T-8450C-003,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
26,1928331101,1000000026,MAY 2 KIM DI DONG BROTHER T-8450C-003 W/MOTOR HENZ-03-8420,1,J7Z24403,T-8450C-003,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
27,1927491405,1000000027,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM03454,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
28,1928816285,1000000028,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LJ02071,MO-6843 -1D6-40H,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
29,1928222301,1000000029,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM05728,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
30,1927219981,1000000030,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM05678,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
31,1928488669,1000000031,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LL02959,MO-6843 -1D6-40H,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
32,1928920925,1000000032,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LA03227,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
33,1927698541,1000000033,MAY THUA KHUY DIEN TU JUKI LBH-1790AN,1,2L0LM00081,LBH-1790AN,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
34,1927439677,1000000034,MAY KANSAI 12 KIM FX-4412P W/MOTOR HENZ RS-03-750,1,1717826,FX-4412P,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
35,1928579005,1000000035,MAY MAY BO TAY 1 KIM DLN-6390S-7-WOA/SC921/M51N/CP180A,1,2D3LK00305,DLN-6390S-7,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
36,1927653693,1000000036,MAY 2 KIM DI DONG BROTHER T-8450C-003 W/MOTOR HENZ-03-8420,1,J7Z24401,T-8450C-003,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
37,1928217853,1000000037,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LL02973,MO-6843 -1D6-40H,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
38,1927545933,1000000038,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LL02365,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
39,1928324685,1000000039,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM05196,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
40,1926851021,1000000040,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LL02352,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
41,1927724157,1000000041,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0MA02905,MO-6843 -1D6-40H,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
42,1928377821,1000000042,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LL02954,MO-6843 -1D6-40H,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
43,1927031085,1000000043,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LL02947,MO-6843 -1D6-40H,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
44,1927557837,1000000044,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM03649,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
45,1926633757,1000000045,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM05539,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
46,1928371037,1000000046,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0MA01811,MO-6843 -1D6-40H,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
47,1928482141,1000000047,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LJ02090,MO-6843 -1D6-40H,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
48,1928672429,1000000048,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM05543,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
49,1928676509,1000000049,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LJ02114,MO-6843 -1D6-40H,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
50,1926725165,1000000050,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LL02966,MO-6843 -1D6-40H,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
51,1928332973,1000000051,MAY 2 KIM DI DONG BROTHER T-8450C-003 W/MOTOR HENZ-03-8420,1,L7Z40174,T-8450C-003,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
52,1927266765,1000000052,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM05629,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
53,1928720045,1000000053,MAY KANSAI 12 KIM FX-4412P W/MOTOR HENZ RS-03-750,1,1717570,FX-4412P,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
54,1927601757,1000000054,MAY KANSAI 12 KIM FX-4412P W/MOTOR HENZ RS-03-750,1,1715732,FX-4412P,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
55,1926726109,1000000055,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM05203,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
56,1927278381,1000000056,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM05652,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
57,1928149357,1000000057,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LL02968,MO-6843 -1D6-40H,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
58,1928672413,1000000058,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM03543,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
59,1928978973,1000000059,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LL02367,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
60,1927180749,1000000060,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LA03253,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
61,1927376669,1000000061,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0MA02935,MO-6843 -1D6-40H,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
62,0080726097,1000000062,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0LM03769,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
63,1928519821,1000000063,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LL03004,MO-6843 -1D6-40H,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
64,1927327357,1000000064,MAY VAT SO JUKI MO-6843-1D6-40H W/MOTOR ISM SV-82 DD+CONVERSION PART,1,RM0LL02933,MO-6843 -1D6-40H,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
65,1926979373,1000000065,MAY 1 KIM DIEN TU JUKI DDL-9000CFMS-NB/SC950AK,1,8D0KK01415,DDL-9000C FMSNB,1,VLH,"""""",0,adminvlh,2018-05-23 00:00:00,VLH,1,May Cty
